,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerID_,OriginPlayerIDFit,DestinationPlayerID_,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
9597,17302,29,Opponent7,Opponent7_M1,Opponent7_D1,1H,0.1114650000000097,Simple pass,51,51,31.0,31.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,28.284271247461902,0.25,0.035355339059327376,0.8104575163398693,0.3652709517997322
9598,17305,29,Opponent7,Opponent7_D4,Opponent7_M2,1H,18.799924000000004,Head pass,49,73,56.0,70.0,D,D4,3,M2,16,"(3, 16)",84,M,"('D', 'M')",2526,7.615773105863909,0.75,0.13130643285972254,0.5424836601307189,0.4745966976634805
9599,17309,29,Opponent7,Opponent7_D1,Opponent7_F2,1H,50.47888699999999,Head pass,41,8,48.0,12.0,D,D1,0,F2,8,"(0, 8)",39,F,"('D', 'F')",607,8.06225774829855,0.5,0.12403473458920847,0.24836601307189543,0.29080024922036796
9600,17310,29,Opponent7,Opponent7_F2,Opponent7_M7,1H,52.84930399999999,Simple pass,48,12,41.0,3.0,F,F2,8,M7,21,"(8, 21)",12,M,"('F', 'M')",680,11.40175425099138,0.75,0.08770580193070293,0.0718954248366013,0.3032004089224347
9601,17311,29,Opponent7,Opponent7_M7,Opponent7_M1,1H,55.35879399999999,Smart pass,41,3,82.0,5.0,M,M7,21,M1,15,"(21, 15)",16,M,"('M', 'M')",2615,41.048751503547585,1.0,0.024361276856704795,0.09803921568627451,0.3741334975143264
9602,17312,29,Opponent7,Opponent7_M6,Opponent7_D4,1H,103.497302,Simple pass,20,78,8.0,78.0,M,M6,20,D4,3,"(20, 3)",24,D,"('M', 'D')",2499,12.0,0.25,0.08333333333333333,0.1503267973856209,0.16122004357298475
9603,17315,29,Opponent7,Opponent7_D3,Opponent7_F2,1H,170.91230900000005,High pass,29,68,73.0,19.0,D,D3,2,F2,8,"(2, 8)",31,F,"('D', 'F')",607,65.85590330410783,0.5,0.015184667582224538,0.19607843137254902,0.23708769965159116
9604,17317,29,Opponent7,Opponent7_M1,Opponent7_M7,1H,181.48486000000003,Simple pass,70,19,55.0,6.0,M,M1,15,M7,21,"(15, 21)",16,M,"('M', 'M')",2615,19.849433241279208,1.0,0.05037927218598784,0.09803921568627451,0.3828061626240874
9605,17318,29,Opponent7,Opponent7_M2,Opponent7_D2,1H,205.479998,Simple pass,82,14,78.0,2.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,12.649110640673518,0.25,0.07905694150420949,0.6928104575163399,0.3406224663401831
9606,17319,29,Opponent7,Opponent7_D2,Opponent7_D1,1H,206.644935,Simple pass,78,2,53.0,7.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,25.495097567963924,1.0,0.03922322702763681,0.6666666666666666,0.5686299645647678
9607,17320,29,Opponent7,Opponent7_D1,Opponent7_M6,1H,207.406662,Simple pass,53,7,56.0,25.0,D,D1,0,M6,20,"(0, 20)",21,M,"('D', 'M')",2526,18.24828759089466,0.75,0.0547996624351191,0.13071895424836602,0.311839538894495
9608,17321,29,Opponent7,Opponent7_M6,Opponent7_D3,1H,209.843265,Simple pass,56,25,45.0,56.0,M,M6,20,D3,2,"(20, 2)",22,D,"('M', 'D')",2499,32.89376840679705,0.25,0.030400895015524083,0.13725490196078433,0.13921859899210282
9609,17322,29,Opponent7,Opponent7_D3,Opponent7_M6,1H,211.398617,Simple pass,45,56,56.0,35.0,D,D3,2,M6,20,"(2, 20)",21,M,"('D', 'M')",2526,23.706539182259394,0.75,0.04218245406095978,0.13071895424836602,0.30763380276977526
9610,17323,29,Opponent7,Opponent7_D3,Opponent7_D3,1H,218.18257999999997,Simple pass,56,61,46.0,74.0,D,D3,2,D3,2,"(2, 2)",13,D,"('D', 'D')",1795,16.401219466856727,1.0,0.06097107608496923,0.0784313725490196,0.3798008162113296
9611,17324,29,Opponent7,Opponent7_D3,Opponent7_G1,1H,222.315737,Simple pass,39,68,10.0,59.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,30.364452901377952,0.5,0.03293324609693921,0.5424836601307189,0.35847230207588604
9612,17325,29,Opponent7,Huskies_M8,Opponent7_F2,1H,232.104763,Simple pass,70,66,78.0,52.0,M,M8,22,F2,8,"(22, 8)",3,F,"('M', 'F')",809,16.1245154965971,0.25,0.062017367294604234,0.013071895424836602,0.10836308757314694
9613,17326,29,Opponent7,Opponent7_F2,Opponent7_M7,1H,234.22801,Simple pass,78,52,78.0,22.0,F,F2,8,M7,21,"(8, 21)",12,M,"('F', 'M')",680,30.0,0.75,0.03333333333333333,0.0718954248366013,0.28507625272331155
9614,17328,29,Opponent7,Huskies_M8,Opponent7_M2,1H,270.174172,Simple pass,37,68,62.0,61.0,M,M8,22,M2,16,"(22, 16)",2,M,"('M', 'M')",2615,25.96150997149434,1.0,0.03851856078856727,0.006535947712418301,0.3483515028336618
9615,17329,29,Opponent7,Opponent7_M2,Opponent7_F2,1H,273.043755,Simple pass,62,61,75.0,37.0,M,M2,16,F2,8,"(16, 8)",51,F,"('M', 'F')",809,27.294688127912362,0.25,0.03663716527236558,0.32679738562091504,0.20447818363109352
9616,17330,29,Opponent7,Opponent7_F2,Opponent7_M1,1H,274.414895,Simple pass,75,37,80.0,15.0,F,F2,8,M1,15,"(8, 15)",47,M,"('F', 'M')",680,22.561028345356956,0.75,0.04432422071779363,0.3006535947712418,0.3649926051630118
9617,17331,29,Opponent7,Opponent7_M1,Opponent7_M7,1H,277.084608,Simple pass,80,15,78.0,2.0,M,M1,15,M7,21,"(15, 21)",16,M,"('M', 'M')",2615,13.152946437965905,1.0,0.07602859212697055,0.09803921568627451,0.3913559359377483
9618,17332,29,Opponent7,Opponent7_G1,Opponent7_D1,1H,309.141899,Hand pass,9,60,20.0,19.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,42.44997055358225,0.5,0.023557142371577276,0.46405228758169936,0.32920314331775885
9619,17333,29,Opponent7,Opponent7_D1,Opponent7_M2,1H,312.241075,Simple pass,20,19,25.0,26.0,D,D1,0,M2,16,"(0, 16)",88,M,"('D', 'M')",2526,8.602325267042627,0.75,0.11624763874381928,0.5686274509803921,0.47829169657473714
9620,17334,29,Opponent7,Opponent7_M2,Opponent7_D3,1H,315.631023,Simple pass,25,26,24.0,82.0,M,M2,16,D3,2,"(16, 2)",89,D,"('M', 'D')",2499,56.00892785976178,0.25,0.017854296416882943,0.5751633986928104,0.28100589836989776
9621,17335,29,Opponent7,Opponent7_D3,Opponent7_G1,1H,321.416888,Simple pass,24,82,14.0,44.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,39.293765408777,0.5,0.025449329927964382,0.5424836601307189,0.35597766335289444
9622,17336,29,Opponent7,Opponent7_G1,Opponent7_D1,1H,325.106746,Simple pass,14,44,14.0,14.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,30.0,0.5,0.03333333333333333,0.46405228758169936,0.33246187363834423
9623,17337,29,Opponent7,Opponent7_D1,Opponent7_M6,1H,326.653698,Simple pass,14,14,15.0,26.0,D,D1,0,M6,20,"(0, 20)",21,M,"('D', 'M')",2526,12.041594578792296,0.75,0.08304547985373997,0.13071895424836602,0.32125481136736866
9624,17338,29,Opponent7,Opponent7_M6,Opponent7_M7,1H,328.683197,Simple pass,15,26,35.0,4.0,M,M6,20,M7,21,"(20, 21)",26,M,"('M', 'M')",2615,29.732137494637012,1.0,0.03363363969981562,0.16339869281045752,0.3990107775034244
9625,17339,29,Opponent7,Opponent7_M1,Opponent7_D4,1H,338.1398200000001,Smart pass,67,25,95.0,90.0,M,M1,15,D4,3,"(15, 3)",112,D,"('M', 'D')",2499,70.77428911688199,0.25,0.01412942485863086,0.7254901960784313,0.3298732069790207
9626,17352,29,Opponent7,Opponent7_M7,Opponent7_D2,1H,445.789613,Simple pass,91,3,71.0,2.0,M,M7,21,D2,1,"(21, 1)",18,D,"('M', 'D')",2499,20.024984394500787,0.25,0.04993761694389223,0.1111111111111111,0.13701624268500112
9627,17353,29,Opponent7,Opponent7_D2,Opponent7_M2,1H,447.412303,Simple pass,71,2,62.0,11.0,D,D2,1,M2,16,"(1, 16)",102,M,"('D', 'M')",2526,12.727922061357855,0.75,0.07856742013183861,0.6601307189542484,0.49623271302869565
9628,17354,29,Opponent7,Opponent7_M2,Opponent7_D1,1H,449.600046,Simple pass,62,11,47.0,8.0,M,M2,16,D1,0,"(16, 0)",83,D,"('M', 'D')",2499,15.297058540778355,0.25,0.06537204504606134,0.5359477124183006,0.28377325248812063
9629,17355,29,Opponent7,Opponent7_M7,Opponent7_M2,1H,457.53590199999996,Simple pass,59,9,59.0,20.0,M,M7,21,M2,16,"(21, 16)",12,M,"('M', 'M')",2615,11.0,1.0,0.09090909090909091,0.0718954248366013,0.38760150524856407
9630,17356,29,Opponent7,Opponent7_M2,Opponent7_D4,1H,460.03749500000004,Simple pass,59,20,52.0,78.0,M,M2,16,D4,3,"(16, 3)",89,D,"('M', 'D')",2499,58.42088667591412,0.25,0.017117165741551164,0.5751633986928104,0.2807601881447872
9631,17358,29,Opponent7,Opponent7_M1,Opponent7_M2,1H,521.142682,Simple pass,90,0,84.0,16.0,M,M1,15,M2,16,"(15, 16)",153,M,"('M', 'M')",2615,17.08800749063506,1.0,0.058520573598065284,0.9934640522875817,0.6839948752952156
9632,17359,29,Opponent7,Opponent7_M2,Opponent7_M6,1H,522.146566,Simple pass,84,16,66.0,4.0,M,M2,16,M6,20,"(16, 20)",31,M,"('M', 'M')",2615,21.633307652783937,1.0,0.046225016352102424,0.19607843137254902,0.41410114924155045
9633,17360,29,Opponent7,Opponent7_M6,Opponent7_D1,1H,526.1542519999998,Simple pass,66,4,37.0,15.0,M,M6,20,D1,0,"(20, 0)",21,D,"('M', 'D')",2499,31.016124838541646,0.25,0.03224129401095805,0.13071895424836602,0.13765341608644135
9634,17361,29,Opponent7,Opponent7_D1,Opponent7_D3,1H,529.108736,Simple pass,37,15,35.0,70.0,D,D1,0,D3,2,"(0, 2)",99,D,"('D', 'D')",1795,55.036351623268054,1.0,0.018169809053571493,0.6405228758169934,0.5528975616235217
9635,17362,29,Opponent7,Opponent7_D3,Opponent7_M6,1H,533.995535,Simple pass,35,70,57.0,54.0,D,D3,2,M6,20,"(2, 20)",21,M,"('D', 'M')",2526,27.202941017470888,0.75,0.036760731104690386,0.13071895424836602,0.3058265617843522
9636,17363,29,Opponent7,Opponent7_M6,Opponent7_M2,1H,534.711176,Simple pass,57,54,47.0,47.0,M,M6,20,M2,16,"(20, 16)",28,M,"('M', 'M')",2615,12.206555615733702,1.0,0.08192319205190406,0.17647058823529413,0.41946459342906606
9637,17364,29,Opponent7,Opponent7_M2,Opponent7_D3,1H,535.582104,Simple pass,47,47,49.0,71.0,M,M2,16,D3,2,"(16, 2)",89,D,"('M', 'D')",2499,24.08318915758459,0.25,0.041522739926869986,0.5751633986928104,0.2888953795398934
9638,17365,29,Opponent7,Opponent7_D3,Huskies_M8,1H,538.707322,Simple pass,49,71,58.0,93.0,D,D3,2,M8,22,"(2, 22)",13,M,"('D', 'M')",2526,23.769728648009426,0.75,0.04207031619116713,0.0784313725490196,0.29016722958006225
9639,17366,29,Opponent7,Huskies_M8,Opponent7_D4,1H,543.425291,Cross,80,93,87.0,63.0,M,M8,22,D4,3,"(22, 3)",10,D,"('M', 'D')",2499,30.805843601498726,0.25,0.032461373658059775,0.058823529411764705,0.11376163435660816
9640,17367,29,Opponent7,Opponent7_F2,Opponent7_M7,1H,545.276012,Simple pass,85,54,75.0,59.0,F,F2,8,M7,21,"(8, 21)",12,M,"('F', 'M')",680,11.180339887498949,0.75,0.08944271909999159,0.0718954248366013,0.3037793813121976
9641,17369,29,Opponent7,Opponent7_M2,Opponent7_D2,1H,589.821066,Simple pass,22,24,19.0,8.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,16.278820596099706,0.25,0.06142951168339512,0.6928104575163399,0.33474665639991164
9642,17370,29,Opponent7,Opponent7_M2,Opponent7_M7,1H,630.615895,Simple pass,78,6,93.0,14.0,M,M2,16,M7,21,"(16, 21)",9,M,"('M', 'M')",2615,17.0,1.0,0.058823529411764705,0.05228758169934641,0.37037037037037035
9643,17371,29,Opponent7,Opponent7_M7,Opponent7_M1,1H,631.983367,Simple pass,93,14,95.0,4.0,M,M7,21,M1,15,"(21, 15)",16,M,"('M', 'M')",2615,10.198039027185569,1.0,0.09805806756909202,0.09803921568627451,0.39869909441845547
9644,17372,29,Opponent7,Opponent7_M7,Opponent7_D2,1H,655.163853,Simple pass,84,14,93.0,2.0,M,M7,21,D2,1,"(21, 1)",18,D,"('M', 'D')",2499,15.0,0.25,0.06666666666666667,0.1111111111111111,0.14259259259259258
9645,17373,29,Opponent7,Opponent7_D2,Opponent7_M7,1H,656.04353,Simple pass,93,2,86.0,3.0,D,D2,1,M7,21,"(1, 21)",10,M,"('D', 'M')",2526,7.0710678118654755,0.75,0.1414213562373095,0.058823529411764705,0.31674829521635806
9646,17375,29,Opponent7,Opponent7_D3,Opponent7_M2,1H,673.223953,Simple pass,45,51,41.0,33.0,D,D3,2,M2,16,"(2, 16)",74,M,"('D', 'M')",2526,18.439088914585774,0.75,0.05423261445466404,0.477124183006536,0.42711893248706667
9647,17376,29,Opponent7,Opponent7_M2,Opponent7_D2,1H,674.4110730000001,Simple pass,41,33,35.0,9.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,24.73863375370596,0.25,0.040422604172722164,0.6928104575163399,0.32774435389635403
9648,17377,29,Opponent7,Opponent7_D2,Opponent7_F2,1H,677.941686,High pass,35,9,73.0,8.0,D,D2,1,F2,8,"(1, 8)",46,F,"('D', 'F')",607,38.01315561749642,0.5,0.02630668208823282,0.29411764705882354,0.2734747763823521
9649,17380,29,Opponent7,Opponent7_D1,Opponent7_G1,1H,716.987214,Simple pass,31,7,6.0,29.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,33.301651610693426,0.5,0.03002854067691021,0.5490196078431373,0.3596827161733491
9650,17381,29,Opponent7,Opponent7_D1,Opponent7_D3,1H,727.3854269999998,Simple pass,37,21,27.0,42.0,D,D1,0,D3,2,"(0, 2)",99,D,"('D', 'D')",1795,23.259406699226016,1.0,0.04299335803923478,0.6405228758169934,0.561172077952076
9651,17382,29,Opponent7,Opponent7_D3,Opponent7_G1,1H,728.621746,Simple pass,27,42,7.0,68.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,32.802438933713454,0.5,0.030485538042484616,0.5424836601307189,0.35765639939106786
9652,17390,29,Opponent7,Opponent7_M6,Opponent7_D4,1H,880.3333090000001,Simple pass,79,83,79.0,96.0,M,M6,20,D4,3,"(20, 3)",24,D,"('M', 'D')",2499,13.0,0.25,0.07692307692307693,0.1503267973856209,0.15908329143623262
9653,17391,29,Opponent7,Opponent7_D4,Huskies_M8,1H,881.506474,Simple pass,79,96,85.0,83.0,D,D4,3,M8,22,"(3, 22)",7,M,"('D', 'M')",2526,14.317821063276353,0.75,0.06984302957695782,0.0392156862745098,0.28635290528382257
9654,17395,29,Opponent7,Opponent7_G1,Opponent7_D1,1H,907.530042,Hand pass,10,48,27.0,17.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,35.35533905932738,0.5,0.0282842712474619,0.46405228758169936,0.33077885294305376
9655,17396,29,Opponent7,Opponent7_D1,Opponent7_M7,1H,913.139075,Simple pass,27,17,47.0,12.0,D,D1,0,M7,21,"(0, 21)",13,M,"('D', 'M')",2526,20.615528128088304,0.75,0.048507125007266595,0.0784313725490196,0.29231283251876206
9656,17397,29,Opponent7,Opponent7_M7,Opponent7_D1,1H,914.8126070000001,Simple pass,47,12,22.0,13.0,M,M7,21,D1,0,"(21, 0)",12,D,"('M', 'D')",2499,25.019992006393608,0.25,0.039968038348871575,0.0718954248366013,0.12062115439515761
9657,17399,29,Opponent7,Opponent7_D3,Opponent7_M1,1H,951.273132,Head pass,39,69,65.0,63.0,D,D3,2,M1,15,"(2, 15)",90,M,"('D', 'M')",2526,26.68332812825267,0.75,0.03747658444979307,0.5816993464052288,0.45639197695167394
9658,17400,29,Opponent7,Opponent7_M1,Opponent7_M7,1H,953.380146,Simple pass,65,63,63.0,39.0,M,M1,15,M7,21,"(15, 21)",16,M,"('M', 'M')",2615,24.08318915758459,1.0,0.041522739926869986,0.09803921568627451,0.37985398520438146
9659,17401,29,Opponent7,Opponent7_M7,Opponent7_M2,1H,956.2317009999999,Simple pass,63,39,73.0,16.0,M,M7,21,M2,16,"(21, 16)",12,M,"('M', 'M')",2615,25.079872407968907,1.0,0.039872611141445,0.0718954248366013,0.3705893453260154
9660,17402,29,Opponent7,Opponent7_D1,Opponent7_D2,1H,1022.473676,Simple pass,42,32,50.0,5.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,28.160255680657446,1.0,0.03551104121142175,0.8366013071895425,0.624037449466988
9661,17403,29,Opponent7,Opponent7_D2,Opponent7_M6,1H,1024.040864,Simple pass,50,5,41.0,8.0,D,D2,1,M6,20,"(1, 20)",45,M,"('D', 'M')",2526,9.486832980505138,0.75,0.10540925533894598,0.2875816993464052,0.380996984895117
9662,17404,29,Opponent7,Opponent7_M1,Opponent7_D2,1H,1051.481286,Simple pass,86,1,95.0,1.0,M,M1,15,D2,1,"(15, 1)",127,D,"('M', 'D')",2499,9.0,0.25,0.1111111111111111,0.8235294117647058,0.39488017429193895
9663,17405,29,Opponent7,Opponent7_M7,Opponent7_F2,1H,1055.301819,Cross,98,25,98.0,49.0,M,M7,21,F2,8,"(21, 8)",9,F,"('M', 'F')",809,24.0,0.25,0.041666666666666664,0.05228758169934641,0.11465141612200434
9664,17406,29,Opponent7,Opponent7_M6,Opponent7_M7,1H,1091.631616,High pass,74,46,87.0,95.0,M,M6,20,M7,21,"(20, 21)",26,M,"('M', 'M')",2615,50.695167422546305,1.0,0.01972574607881179,0.16339869281045752,0.39437481296308974
9665,17410,29,Opponent7,Opponent7_M7,Opponent7_M7,1H,1145.41495,Simple pass,27,38,27.0,36.0,M,M7,21,M7,21,"(21, 21)",3,M,"('M', 'M')",2615,2.0,1.0,0.5,0.013071895424836602,0.5043572984749455
9666,17417,29,Opponent7,Opponent7_D3,Huskies_M8,1H,1258.739192,Head pass,36,65,65.0,87.0,D,D3,2,M8,22,"(2, 22)",13,M,"('D', 'M')",2526,36.40054944640259,0.75,0.027472112789737803,0.0784313725490196,0.2853011617795858
9667,17422,29,Opponent7,Opponent7_D3,Opponent7_M6,1H,1311.707591,Simple pass,24,73,31.0,55.0,D,D3,2,M6,20,"(2, 20)",21,M,"('D', 'M')",2526,19.313207915827967,0.75,0.05177803730784977,0.13071895424836602,0.3108323305187386
9668,17423,29,Opponent7,Opponent7_M6,Opponent7_D1,1H,1315.96683,Simple pass,31,55,34.0,14.0,M,M6,20,D1,0,"(20, 0)",21,D,"('M', 'D')",2499,41.10960958218893,0.25,0.024325212770525996,0.13071895424836602,0.13501472233963066
9669,17424,29,Opponent7,Opponent7_D1,Opponent7_M2,1H,1318.815023,Simple pass,34,14,37.0,26.0,D,D1,0,M2,16,"(0, 16)",88,M,"('D', 'M')",2526,12.36931687685298,0.75,0.08084520834544433,0.5686274509803921,0.4664908864419455
9670,17425,29,Opponent7,Opponent7_M2,Opponent7_M6,1H,1321.466114,Simple pass,37,26,37.0,63.0,M,M2,16,M6,20,"(16, 20)",31,M,"('M', 'M')",2615,37.0,1.0,0.02702702702702703,0.19607843137254902,0.40770181946652534
9671,17426,29,Opponent7,Opponent7_M6,Opponent7_D4,1H,1324.476229,Simple pass,37,63,40.0,87.0,M,M6,20,D4,3,"(20, 3)",24,D,"('M', 'D')",2499,24.186773244895647,0.25,0.041344911529736156,0.1503267973856209,0.14722390297178567
9672,17427,29,Opponent7,Opponent7_D4,Opponent7_D3,1H,1326.95288,Simple pass,40,87,27.0,51.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,38.27531841800928,1.0,0.026126497213658208,0.5098039215686274,0.5119768062607618
9673,17428,29,Opponent7,Opponent7_D3,Opponent7_D1,1H,1329.986032,Simple pass,27,51,34.0,8.0,D,D3,2,D1,0,"(2, 0)",89,D,"('D', 'D')",1795,43.56604182158393,1.0,0.02295365744024443,0.5751633986928104,0.5327056853776849
9674,17429,29,Opponent7,Opponent7_D2,Opponent7_M7,1H,1341.880403,Simple pass,73,4,85.0,3.0,D,D2,1,M7,21,"(1, 21)",10,M,"('D', 'M')",2526,12.041594578792296,0.75,0.08304547985373997,0.058823529411764705,0.2972896697551682
9675,17430,29,Opponent7,Opponent7_M7,Opponent7_D2,1H,1343.134181,Simple pass,85,3,73.0,1.0,M,M7,21,D2,1,"(21, 1)",18,D,"('M', 'D')",2499,12.165525060596439,0.25,0.08219949365267865,0.1111111111111111,0.14777020158792992
9676,17431,29,Opponent7,Opponent7_D2,Opponent7_D1,1H,1345.383063,Simple pass,73,1,56.0,2.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,17.029386365926403,1.0,0.058722021951470346,0.6666666666666666,0.5751295628727123
9677,17432,29,Opponent7,Opponent7_D1,Opponent7_M6,1H,1348.637507,Simple pass,56,2,44.0,22.0,D,D1,0,M6,20,"(0, 20)",21,M,"('D', 'M')",2526,23.323807579381203,0.75,0.042874646285627205,0.13071895424836602,0.30786453351133103
9678,17433,29,Opponent7,Opponent7_M6,Opponent7_D1,1H,1350.6769789999996,Simple pass,44,22,54.0,5.0,M,M6,20,D1,0,"(20, 0)",21,D,"('M', 'D')",2499,19.72308292331602,0.25,0.05070201265633938,0.13071895424836602,0.14380698896823513
9679,17434,29,Opponent7,Opponent7_M7,Opponent7_M7,1H,1355.164105,Simple pass,76,17,74.0,15.0,M,M7,21,M7,21,"(21, 21)",3,M,"('M', 'M')",2615,2.8284271247461903,1.0,0.35355339059327373,0.013071895424836602,0.45554176200603674
9680,17436,29,Opponent7,Opponent7_D3,Opponent7_D4,1H,1367.382095,Simple pass,36,70,35.0,92.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,22.02271554554524,1.0,0.045407660918649985,0.7320261437908496,0.5924779349031665
9681,17438,29,Opponent7,Opponent7_D1,Opponent7_M6,1H,1387.859573,Simple pass,26,27,41.0,19.0,D,D1,0,M6,20,"(0, 20)",21,M,"('D', 'M')",2526,17.0,0.75,0.058823529411764705,0.13071895424836602,0.3131808278867102
9682,17439,29,Opponent7,Opponent7_M6,Opponent7_D3,1H,1390.869461,Simple pass,41,19,32.0,70.0,M,M6,20,D3,2,"(20, 2)",22,D,"('M', 'D')",2499,51.78802950489621,0.25,0.01930948154544974,0.13725490196078433,0.1355214611687447
9683,17440,29,Opponent7,Opponent7_D3,Opponent7_M2,1H,1395.642469,Simple pass,32,70,42.0,74.0,D,D3,2,M2,16,"(2, 16)",74,M,"('D', 'M')",2526,10.770329614269007,0.75,0.09284766908852593,0.477124183006536,0.43999061736502065
9684,17448,29,Opponent7,Opponent7_M6,Opponent7_D2,1H,1505.75447,Simple pass,82,15,85.0,1.0,M,M6,20,D2,1,"(20, 1)",39,D,"('M', 'D')",2499,14.317821063276353,0.25,0.06984302957695782,0.24836601307189543,0.18940301421628442
9685,17449,29,Opponent7,Opponent7_D2,Opponent7_M1,1H,1514.976592,Simple pass,63,7,83.0,8.0,D,D2,1,M1,15,"(1, 15)",154,M,"('D', 'M')",2526,20.024984394500787,0.75,0.04993761694389223,1.0,0.599979205647964
9686,17450,29,Opponent7,Opponent7_M1,Opponent7_D2,1H,1522.159408,Simple pass,87,6,91.0,1.0,M,M1,15,D2,1,"(15, 1)",127,D,"('M', 'D')",2499,6.4031242374328485,0.25,0.15617376188860607,0.8235294117647058,0.4099010578844373
9687,17451,29,Opponent7,Opponent7_D2,Opponent7_M6,1H,1524.893464,Simple pass,91,1,77.0,4.0,D,D2,1,M6,20,"(1, 20)",45,M,"('D', 'M')",2526,14.317821063276353,0.75,0.06984302957695782,0.2875816993464052,0.36914157630778766
9688,17452,29,Opponent7,Opponent7_M2,Opponent7_F2,1H,1530.518265,Head pass,72,34,81.0,39.0,M,M2,16,F2,8,"(16, 8)",51,F,"('M', 'F')",809,10.295630140987,0.25,0.09712858623572641,0.32679738562091504,0.22464199061888046
9689,17456,29,Opponent7,Huskies_M8,Opponent7_D4,1H,1595.514932,Simple pass,93,85,72.0,80.0,M,M8,22,D4,3,"(22, 3)",10,D,"('M', 'D')",2499,21.587033144922902,0.25,0.04632410546120795,0.058823529411764705,0.11838254495765754
9690,17457,29,Opponent7,Opponent7_M6,Opponent7_D4,1H,1627.392157,Simple pass,78,77,90.0,96.0,M,M6,20,D4,3,"(20, 3)",24,D,"('M', 'D')",2499,22.47220505424423,0.25,0.04449941594899848,0.1503267973856209,0.14827540444487314
9691,17458,29,Opponent7,Opponent7_M1,Opponent7_M7,1H,1635.642578,Simple pass,91,39,92.0,45.0,M,M1,15,M7,21,"(15, 21)",16,M,"('M', 'M')",2615,6.082762530298219,1.0,0.1643989873053573,0.09803921568627451,0.4208127343305439
9692,17461,29,Opponent7,Opponent7_M2,Opponent7_M6,1H,1672.807773,Simple pass,50,19,54.0,56.0,M,M2,16,M6,20,"(16, 20)",31,M,"('M', 'M')",2615,37.21558813185679,1.0,0.026870460745022952,0.19607843137254902,0.4076496307058573
9693,17462,29,Opponent7,Opponent7_M6,Opponent7_D4,1H,1675.973206,Simple pass,54,56,52.0,93.0,M,M6,20,D4,3,"(20, 3)",24,D,"('M', 'D')",2499,37.05401462729781,0.25,0.026987629007500225,0.1503267973856209,0.14243814213104036
9694,17463,29,Opponent7,Opponent7_D4,Opponent7_M6,1H,1678.912375,Simple pass,52,93,56.0,74.0,D,D4,3,M6,20,"(3, 20)",25,M,"('D', 'M')",2526,19.4164878389476,0.75,0.051502620262460476,0.1568627450980392,0.3194551217868332
9695,17464,29,Opponent7,Opponent7_M7,Opponent7_M6,1H,1690.3936420000002,Simple pass,82,11,75.0,60.0,M,M7,21,M6,20,"(21, 20)",22,M,"('M', 'M')",2615,49.49747468305833,1.0,0.020203050891044214,0.13725490196078433,0.38581931761727617
9696,17465,29,Opponent7,Opponent7_M2,Opponent7_D1,1H,1695.8099079999995,Simple pass,70,29,37.0,1.0,M,M2,16,D1,0,"(16, 0)",83,D,"('M', 'D')",2499,43.278170016764804,0.25,0.023106337435539137,0.5359477124183006,0.26968468328461326
9697,17466,29,Opponent7,Opponent7_M1,Opponent7_M6,1H,1707.544681,Head pass,75,22,55.0,50.0,M,M1,15,M6,20,"(15, 20)",56,M,"('M', 'M')",2615,34.40930106817051,1.0,0.02906190968595482,0.35947712418300654,0.46284634462298707
9698,17467,29,Opponent7,Opponent7_M6,Opponent7_D3,1H,1709.932894,Simple pass,55,50,48.0,49.0,M,M6,20,D3,2,"(20, 2)",22,D,"('M', 'D')",2499,7.0710678118654755,0.25,0.1414213562373095,0.13725490196078433,0.1762254193993646
9699,17468,29,Opponent7,Opponent7_D3,Opponent7_M6,1H,1714.065686,Simple pass,48,49,53.0,76.0,D,D3,2,M6,20,"(2, 20)",21,M,"('D', 'M')",2526,27.459060435491963,0.75,0.03641785203646149,0.13071895424836602,0.3057122687616092
