,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
9382,21299,35,Huskies,Huskies_D1,Huskies_D4,1H,1619.660181,Simple pass,54,45,64.0,5.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,41.23105625617661,1.0,0.024253562503633298,0.39779005524861877,0.47401453925075065
9383,21303,35,Huskies,Huskies_G1,Huskies_M3,1H,1639.902486,Hand pass,12,51,29.0,39.0,G,16,23,"(23, 16)",19,M,"('G', 'M')",81,20.808652046684813,0.25,0.04805693313322127,0.09944751381215469,0.13250148231512532
9384,21304,35,Huskies,Huskies_M3,Huskies_F2,1H,1640.732167,Simple pass,29,39,41.0,64.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,27.730849247724095,0.25,0.036060922298730945,0.3425414364640884,0.20953411958760643
9385,21305,35,Huskies,Huskies_F2,Huskies_D8,1H,1643.827354,Simple pass,41,64,71.0,94.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,42.42640687119285,0.5,0.023570226039551584,0.22099447513812154,0.24818823372589105
9386,21306,35,Huskies,Huskies_D8,Huskies_F5,1H,1648.57852,Simple pass,71,94,74.0,74.0,D,8,14,"(14, 8)",18,F,"('D', 'F')",999,20.223748416156685,0.5,0.049446817643414874,0.09392265193370165,0.21445648985903884
9387,21307,35,Huskies,Huskies_M1,Huskies_D3,1H,1662.589703,Simple pass,47,68,35.0,82.0,M,17,3,"(3, 17)",60,D,"('M', 'D')",1668,18.439088914585774,0.25,0.05423261445466404,0.3259668508287293,0.21006648842779777
9388,21308,35,Huskies,Huskies_D3,Huskies_M1,1H,1664.578891,Simple pass,35,82,51.0,51.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,34.88552708502482,0.75,0.028665182485640765,0.2541436464088398,0.3442696096314935
9389,21309,35,Huskies,Huskies_M1,Huskies_M12,1H,1667.604058,Simple pass,51,51,59.0,10.0,M,17,20,"(20, 17)",20,M,"('M', 'M')",1301,41.773197148410844,1.0,0.023938794927456073,0.10497237569060773,0.3763037235393546
9390,21319,35,Huskies,Huskies_G1,Huskies_F6,1H,1759.0487670000002,Hand pass,9,75,42.0,94.0,G,16,15,"(15, 16)",6,F,"('G', 'F')",133,38.07886552931954,0.125,0.02626128657194451,0.027624309392265192,0.059628531988069895
9391,21320,35,Huskies,Huskies_F6,Huskies_F2,1H,1763.523975,Simple pass,42,94,39.0,66.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,28.160255680657446,1.0,0.03551104121142175,0.11602209944751381,0.3838443802196452
9392,21321,35,Huskies,Huskies_F2,Huskies_M3,1H,1767.095163,Simple pass,39,66,38.0,59.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,7.0710678118654755,0.75,0.1414213562373095,0.3149171270718232,0.4021128277697109
9393,21322,35,Huskies,Huskies_M3,Huskies_D4,1H,1771.965599,Simple pass,35,30,38.0,5.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,25.179356624028344,0.25,0.03971507353947688,0.48066298342541436,0.2567926856549637
9394,21328,35,Huskies,Huskies_D3,Huskies_F2,1H,1854.203837,Simple pass,58,80,63.0,62.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,18.681541692269406,0.5,0.05352877275721892,0.27071823204419887,0.27474900160047255
9395,21329,35,Huskies,Huskies_F2,Huskies_D3,1H,1855.870004,Simple pass,63,62,58.0,77.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,15.811388300841896,0.5,0.06324555320336758,0.30386740331491713,0.28903765217276156
9396,21330,35,Huskies,Huskies_D3,Huskies_F2,1H,1858.385171,Simple pass,58,77,55.0,70.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,7.615773105863909,0.5,0.13130643285972254,0.27071823204419887,0.3006748883013071
9397,21331,35,Huskies,Huskies_F2,Huskies_D3,1H,1859.789359,Simple pass,55,70,43.0,81.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,16.278820596099706,0.5,0.06142951168339512,0.30386740331491713,0.2884323049994374
9398,21332,35,Huskies,Huskies_D3,Huskies_F2,1H,1862.858565,Simple pass,43,81,47.0,68.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,13.601470508735444,0.5,0.07352146220938077,0.27071823204419887,0.2814132314178599
9399,21333,35,Huskies,Huskies_F2,Huskies_M1,1H,1865.872648,Simple pass,47,68,55.0,35.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,33.95585369269929,0.75,0.02945000320268802,0.6408839779005525,0.47344466036774685
9400,21334,35,Huskies,Huskies_D3,Huskies_M12,1H,1896.389035,Head pass,33,20,61.0,0.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,34.40930106817051,0.75,0.02906190968595482,0.04419889502762431,0.27442026823785975
9401,21335,35,Huskies,Huskies_M12,Huskies_D1,1H,1898.842636,Simple pass,61,0,23.0,12.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,39.84971769034255,0.25,0.02509428066142478,0.016574585635359115,0.0972229554322613
9402,21336,35,Huskies,Huskies_D1,Huskies_G1,1H,1901.682803,Simple pass,23,12,8.0,12.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,15.0,0.5,0.06666666666666667,0.585635359116022,0.3841006752608962
9403,21337,35,Huskies,Huskies_G1,Huskies_M3,1H,1909.828991,Simple pass,8,12,24.0,44.0,G,16,23,"(23, 16)",19,M,"('G', 'M')",81,35.77708763999664,0.25,0.02795084971874737,0.09944751381215469,0.12579945451030067
9404,21338,35,Huskies,Huskies_M3,Huskies_F6,1H,1917.486175,Simple pass,52,73,63.0,75.0,M,23,15,"(15, 23)",16,F,"('M', 'F')",849,11.180339887498949,0.25,0.08944271909999159,0.08287292817679558,0.1407718824255957
9405,21339,35,Huskies,Huskies_F6,Huskies_D8,1H,1919.492029,Simple pass,63,75,82.0,92.0,F,15,8,"(8, 15)",37,D,"('F', 'D')",655,25.495097567963924,0.5,0.03922322702763681,0.19889502762430938,0.2460394182173154
9406,21340,35,Huskies,Huskies_F6,Huskies_F2,1H,1951.859194,Simple pass,80,79,89.0,99.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,21.93171219946131,1.0,0.04559607525875532,0.11602209944751381,0.38720605823542303
9407,21341,35,Huskies,Huskies_F2,Huskies_F6,1H,1953.821382,Simple pass,89,99,80.0,89.0,F,11,15,"(15, 11)",23,F,"('F', 'F')",299,13.45362404707371,1.0,0.07432941462471664,0.12154696132596685,0.3986254586502278
9408,21342,35,Huskies,Huskies_M1,Huskies_D4,1H,2038.174211,Simple pass,71,72,64.0,52.0,M,17,4,"(4, 17)",79,D,"('M', 'D')",1668,21.18962010041709,0.25,0.04719291781830087,0.430939226519337,0.24271071477921263
9409,21343,35,Huskies,Huskies_D4,Huskies_F2,1H,2040.467399,Simple pass,64,52,76.0,17.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,37.0,0.5,0.02702702702702703,0.35911602209944754,0.2953810163754915
9410,21344,35,Huskies,Huskies_F2,Huskies_D1,1H,2041.665691,Cross,76,17,89.0,60.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,44.9221548904324,0.5,0.02226073086740952,0.2983425414364641,0.2735344241012912
9411,21346,35,Huskies,Huskies_M1,Huskies_F6,1H,2094.7237210000008,Simple pass,41,76,49.0,99.0,M,17,15,"(15, 17)",31,F,"('M', 'F')",849,24.351591323771842,0.25,0.04106507811765909,0.16574585635359115,0.15227031149041675
9412,21351,35,Huskies,Huskies_F5,Huskies_F6,1H,2172.6863940000007,Simple pass,68,78,79.0,77.0,F,14,15,"(15, 14)",17,F,"('F', 'F')",299,11.045361017187261,1.0,0.09053574604251853,0.08839779005524862,0.39297784536592234
9413,21352,35,Huskies,Huskies_F6,Huskies_F5,1H,2173.562582,Simple pass,79,77,80.0,89.0,F,15,14,"(14, 15)",18,F,"('F', 'F')",299,12.041594578792296,1.0,0.08304547985373997,0.09392265193370165,0.39232271059581386
9414,21353,35,Huskies,Huskies_D1,Huskies_D4,1H,2180.984205,Head pass,48,70,58.0,38.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,33.52610922848042,1.0,0.02982749931359468,0.39779005524861877,0.47587251818740445
9415,21354,35,Huskies,Huskies_D4,Huskies_D8,1H,2183.649557,High pass,58,38,89.0,88.0,D,4,8,"(8, 4)",2,D,"('D', 'D')",1478,58.83026432033091,1.0,0.01699805383424759,0.0055248618784530384,0.3408409719042335
9416,21355,35,Huskies,Huskies_M1,Huskies_G1,1H,2226.3534050000007,Simple pass,36,10,10.0,33.0,M,17,16,"(16, 17)",20,G,"('M', 'G')",45,34.713109915419565,0.75,0.02880756009578387,0.10497237569060773,0.29459331192879723
9417,21356,35,Huskies,Huskies_G1,Huskies_F2,1H,2236.454968,Hand pass,14,62,37.0,80.0,G,16,11,"(11, 16)",22,F,"('G', 'F')",133,29.206163733020468,0.125,0.034239347869895034,0.11602209944751381,0.0917538157724696
9418,21363,35,Huskies,Huskies_F2,Huskies_M3,1H,2309.896338,Simple pass,27,42,29.0,58.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,16.1245154965971,0.75,0.062017367294604234,0.3149171270718232,0.3756448314554758
9419,21364,35,Huskies,Huskies_F6,Huskies_M1,1H,2315.895603,Simple pass,39,66,58.0,71.0,F,15,17,"(17, 15)",19,M,"('F', 'M')",699,19.6468827043885,0.75,0.050898659855928764,0.09944751381215469,0.3001153912226945
9420,21366,35,Huskies,Huskies_D1,Huskies_D4,1H,2327.295411,Head pass,24,31,32.0,10.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,22.47220505424423,1.0,0.04449941594899848,0.39779005524861877,0.4807631570658724
9421,21367,35,Huskies,Huskies_D4,Huskies_M12,1H,2331.948516,Simple pass,32,10,66.0,17.0,D,4,20,"(20, 4)",19,M,"('D', 'M')",1520,34.713109915419565,0.75,0.02880756009578387,0.09944751381215469,0.2927516913026462
9422,21368,35,Huskies,Huskies_M12,Huskies_D4,1H,2335.354704,Simple pass,66,17,59.0,11.0,M,20,4,"(4, 20)",24,D,"('M', 'D')",1668,9.219544457292887,0.25,0.10846522890932808,0.1270718232044199,0.161845684037916
9423,21369,35,Huskies,Huskies_F2,Huskies_D3,1H,2341.048225,Simple pass,43,20,56.0,67.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,48.76474136094644,0.5,0.02050661957987655,0.30386740331491713,0.2747913409649312
9424,21370,35,Huskies,Huskies_D3,Huskies_F6,1H,2344.785413,Simple pass,56,67,74.0,91.0,D,3,15,"(15, 3)",21,F,"('D', 'F')",999,30.0,0.5,0.03333333333333333,0.11049723756906077,0.214610190300798
9425,21371,35,Huskies,Huskies_F6,Huskies_F2,1H,2350.820245,Simple pass,72,61,72.0,31.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,30.0,1.0,0.03333333333333333,0.11602209944751381,0.3831184775936157
9426,21372,35,Huskies,Huskies_F2,Huskies_M12,1H,2352.867433,Simple pass,72,31,85.0,14.0,F,11,20,"(20, 11)",18,M,"('F', 'M')",699,21.400934559032695,0.75,0.046726931351599776,0.09392265193370165,0.2968831944284338
9427,21373,35,Huskies,Huskies_D3,Huskies_D1,1H,2380.473348,Simple pass,52,90,44.0,47.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,43.73785545725808,1.0,0.022863489522874057,0.5359116022099447,0.5195916972442729
9428,21374,35,Huskies,Huskies_D1,Huskies_F2,1H,2383.532515,Simple pass,44,47,57.0,29.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,22.20360331117452,0.5,0.04503773491110449,0.26519337016574585,0.27007703502561675
9429,21375,35,Huskies,Huskies_F2,Huskies_D4,1H,2386.047723,Simple pass,57,29,63.0,10.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,19.924858845171276,0.5,0.05018856132284956,0.34806629834254144,0.2994182865551303
9430,21376,35,Huskies,Huskies_D4,Huskies_M12,1H,2389.710869,Simple pass,63,10,65.0,10.0,D,4,20,"(20, 4)",19,M,"('D', 'M')",1520,2.0,0.75,0.5,0.09944751381215469,0.4498158379373849
9431,21377,35,Huskies,Huskies_M3,Huskies_F6,1H,2445.460114,Simple pass,77,90,70.0,82.0,M,23,15,"(15, 23)",16,F,"('M', 'F')",849,10.63014581273465,0.25,0.09407208683835973,0.08287292817679558,0.14231500500505176
9432,21378,35,Huskies,Huskies_F6,Huskies_M3,1H,2447.927546,Simple pass,70,82,74.0,92.0,F,15,23,"(23, 15)",10,M,"('F', 'M')",699,10.770329614269007,0.75,0.09284766908852593,0.049723756906077346,0.2975238086648678
9433,21379,35,Huskies,Huskies_M3,Huskies_M1,1H,2452.741047,Simple pass,74,92,62.0,72.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,23.323807579381203,1.0,0.042874646285627205,0.9226519337016574,0.6551755266624282
9434,21380,35,Huskies,Huskies_M1,Huskies_F2,1H,2454.9862350000008,Simple pass,62,72,50.0,48.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,26.832815729997478,0.25,0.037267799624996496,1.0,0.42908926654166546
9435,21381,35,Huskies,Huskies_F2,Huskies_D3,1H,2457.457423,Simple pass,50,48,46.0,58.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,10.770329614269007,0.5,0.09284766908852593,0.30386740331491713,0.298905024134481
9436,21382,35,Huskies,Huskies_D3,Huskies_M12,1H,2459.042611,High pass,46,58,84.0,35.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,44.41846462902562,0.75,0.02251315997416402,0.04419889502762431,0.2722373516672628
9437,21383,35,Huskies,Huskies_M12,Huskies_D1,1H,2472.994331,Simple pass,62,11,41.0,23.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,24.186773244895647,0.25,0.041344911529736156,0.016574585635359115,0.10263983238836509
9438,21384,35,Huskies,Huskies_D1,Huskies_D3,1H,2476.509539,Simple pass,41,23,44.0,52.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,29.154759474226502,1.0,0.03429971702850177,0.574585635359116,0.5362951174625392
9439,21385,35,Huskies,Huskies_D3,Huskies_M1,1H,2479.709371,Simple pass,44,52,47.0,71.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,19.235384061671343,0.75,0.05198752449100364,0.2541436464088398,0.3520437236332811
9440,21386,35,Huskies,Huskies_M1,Huskies_D8,1H,2482.086496,Simple pass,47,71,43.0,84.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,13.601470508735444,0.25,0.07352146220938077,0.24861878453038674,0.1907134155799225
9441,21387,35,Huskies,Huskies_D8,Huskies_F5,1H,2485.020056,High pass,43,84,82.0,62.0,D,8,14,"(14, 8)",18,F,"('D', 'F')",999,44.77722635447622,0.5,0.02233278122417767,0.09392265193370165,0.2054184777192931
9442,21392,35,Huskies,Huskies_D3,Huskies_M3,1H,2499.4052030000007,Simple pass,43,78,55.0,67.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,16.278820596099706,0.75,0.06142951168339512,0.292817679558011,0.3680823970804687
9443,21393,35,Huskies,Huskies_M3,Huskies_F2,1H,2500.385516,Simple pass,55,67,62.0,68.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,7.0710678118654755,0.25,0.1414213562373095,0.3425414364640884,0.24465426423379927
9444,21394,35,Huskies,Huskies_F2,Huskies_M3,1H,2500.816704,Simple pass,62,68,58.0,78.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,10.770329614269007,0.75,0.09284766908852593,0.3149171270718232,0.38592159872011633
9445,21396,35,Huskies,Huskies_M3,Huskies_F2,1H,2513.320493,Simple pass,30,46,40.0,69.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,25.079872407968907,0.25,0.039872611141445,0.3425414364640884,0.2108046825351778
9446,21397,35,Huskies,Huskies_M1,Huskies_D8,1H,2526.545778,Simple pass,84,94,78.0,80.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,15.231546211727817,0.25,0.06565321642986127,0.24861878453038674,0.1880906669867493
9447,21398,35,Huskies,Huskies_D8,Huskies_M1,1H,2529.546339,Simple pass,78,80,87.0,95.0,D,8,17,"(17, 8)",22,M,"('D', 'M')",1520,17.4928556845359,0.75,0.05716619504750295,0.11602209944751381,0.3077294314983389
9448,21399,35,Huskies,Huskies_D4,Huskies_M3,1H,2536.5288370000007,Simple pass,74,47,69.0,50.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,5.830951894845301,0.75,0.17149858514250882,0.3425414364640884,0.4213466738688657
9449,21400,35,Huskies,Huskies_M3,Huskies_D3,1H,2539.102025,Simple pass,69,50,62.0,77.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,27.892651361962706,0.25,0.03585173696910374,0.30386740331491713,0.19657304676134027
9450,21401,35,Huskies,Huskies_D3,Huskies_M1,1H,2541.414213,Simple pass,62,77,70.0,91.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,16.1245154965971,0.75,0.062017367294604234,0.2541436464088398,0.3553870045678147
9451,21402,35,Huskies,Huskies_M1,Huskies_D3,1H,2546.512833,Simple pass,70,91,62.0,91.0,M,17,3,"(3, 17)",60,D,"('M', 'D')",1668,8.0,0.25,0.125,0.3259668508287293,0.23365561694290976
9452,21403,35,Huskies,Huskies_D3,Huskies_M1,1H,2551.319586,Simple pass,62,91,67.0,98.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,8.602325267042627,0.75,0.11624763874381928,0.2541436464088398,0.373463761717553
9453,21404,35,Huskies,Huskies_M1,Huskies_F2,1H,2554.031916,Simple pass,67,98,57.0,71.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,28.792360097775937,0.25,0.034731435582359395,1.0,0.4282438118607864
9454,21405,35,Huskies,Huskies_F2,Huskies_M3,1H,2556.242023,Simple pass,57,71,63.0,69.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,6.324555320336759,0.75,0.15811388300841897,0.3149171270718232,0.4076770033600807
9455,21406,35,Huskies,Huskies_M3,Huskies_M12,1H,2557.569127,High pass,63,69,87.0,93.0,M,23,20,"(20, 23)",28,M,"('M', 'M')",1301,33.94112549695428,1.0,0.029462782549439483,0.14917127071823205,0.3928780177558905
9456,21417,35,Huskies,Huskies_D1,Huskies_G1,1H,2672.866984,Head pass,29,61,8.0,64.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,21.213203435596427,0.5,0.04714045207910317,0.585635359116022,0.3775919370650417
9457,21418,35,Huskies,Huskies_G1,Huskies_D1,1H,2677.377922,Hand pass,8,64,29.0,39.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,32.64965543462902,0.5,0.03062819459158444,0.4143646408839779,0.31499761182518743
9458,21419,35,Huskies,Huskies_D1,Huskies_M3,1H,2683.02713,Simple pass,29,39,36.0,18.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,22.135943621178654,0.75,0.045175395145262566,0.27624309392265195,0.3571394963559715
9459,21420,35,Huskies,Huskies_M3,Huskies_F5,1H,2690.181192,Simple pass,65,18,70.0,38.0,M,23,14,"(14, 23)",12,F,"('M', 'F')",849,20.615528128088304,0.25,0.048507125007266595,0.06077348066298342,0.11976020189008332
9460,21421,35,Huskies,Huskies_F2,Huskies_F6,1H,2698.03811,Simple pass,70,63,86.0,69.0,F,11,15,"(15, 11)",23,F,"('F', 'F')",299,17.08800749063506,1.0,0.058520573598065284,0.12154696132596685,0.39335584497467735
9461,21422,35,Huskies,Huskies_M12,Huskies_D1,2H,1.5897899999999936,Simple pass,48,48,34.0,37.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,17.804493814764857,0.25,0.05616559563017304,0.016574585635359115,0.10758006042184405
9462,21423,35,Huskies,Huskies_D1,Huskies_F5,2H,4.532978000000185,High pass,34,37,82.0,15.0,D,0,14,"(14, 0)",19,F,"('D', 'F')",999,52.80151512977634,0.5,0.018938850476964256,0.09944751381215469,0.20612878809637297
9463,21424,35,Huskies,Huskies_D1,Huskies_D8,2H,17.158268000000135,Simple pass,26,34,28.0,66.0,D,0,8,"(8, 0)",23,D,"('D', 'D')",1478,32.0624390837628,1.0,0.031189143077590267,0.12154696132596685,0.38424536813451904
9464,21425,35,Huskies,Huskies_D8,Huskies_G1,2H,22.619726999999784,Simple pass,28,66,9.0,49.0,D,8,16,"(16, 8)",14,G,"('D', 'G')",443,25.495097567963924,0.5,0.03922322702763681,0.0718232044198895,0.2036821438158421
9465,21426,35,Huskies,Huskies_G1,Huskies_D1,2H,24.99083100000007,Simple pass,9,49,23.0,17.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,34.92849839314596,0.5,0.028629916715693413,0.4143646408839779,0.31433151919989044
9466,21427,35,Huskies,Huskies_D1,Huskies_D4,2H,27.40203900000006,Simple pass,23,17,34.0,3.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,17.804493814764857,1.0,0.05616559563017304,0.39779005524861877,0.48465188362626394
9467,21428,35,Huskies,Huskies_D4,Huskies_F5,2H,33.336327999999874,Simple pass,61,8,66.0,17.0,D,4,14,"(14, 4)",33,F,"('D', 'F')",999,10.295630140987,0.5,0.09712858623572641,0.17679558011049723,0.2579747221154079
9468,21432,35,Huskies,Huskies_F2,Huskies_D1,2H,62.16265800000019,Simple pass,55,25,38.0,30.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,17.72004514666935,0.5,0.05643326479831003,0.2983425414364641,0.2849252687449247
9469,21433,35,Huskies,Huskies_D1,Huskies_M3,2H,63.20403399999986,Simple pass,38,30,43.0,39.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,10.295630140987,0.75,0.09712858623572641,0.27624309392265195,0.3744572267194594
9470,21434,35,Huskies,Huskies_M3,Huskies_D8,2H,65.80497100000002,Simple pass,43,39,35.0,80.0,M,23,8,"(8, 23)",22,D,"('M', 'D')",1668,41.773197148410844,0.25,0.023938794927456073,0.11602209944751381,0.1299869647916566
9471,21435,35,Huskies,Huskies_D8,Huskies_M12,2H,68.73205400000006,Simple pass,35,80,57.0,93.0,D,8,20,"(20, 8)",10,M,"('D', 'M')",1520,25.553864678361276,0.75,0.03913302400974161,0.049723756906077346,0.2796189269719397
9472,21436,35,Huskies,Huskies_M12,Huskies_D8,2H,70.69270000000007,Simple pass,57,93,39.0,93.0,M,20,8,"(8, 20)",2,D,"('M', 'D')",1668,18.0,0.25,0.05555555555555555,0.0055248618784530384,0.10369347247800285
9473,21438,35,Huskies,Huskies_D8,Huskies_D3,2H,92.34949300000015,Simple pass,57,93,35.0,87.0,D,8,3,"(3, 8)",42,D,"('D', 'D')",1478,22.80350850198276,1.0,0.043852900965351466,0.2265193370165746,0.42345741266064196
9474,21439,35,Huskies,Huskies_D3,Huskies_D1,2H,99.50709800000004,Simple pass,38,60,39.0,25.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,35.014282800023196,1.0,0.02855977389887699,0.5359116022099447,0.5214904587029405
9475,21440,35,Huskies,Huskies_D1,Huskies_D4,2H,102.34526499999993,Simple pass,39,25,38.0,5.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,20.024984394500787,1.0,0.04993761694389223,0.39779005524861877,0.48257589073083695
9476,21441,35,Huskies,Huskies_D4,Huskies_F5,2H,104.79830700000002,High pass,38,5,62.0,36.0,D,4,14,"(14, 4)",33,F,"('D', 'F')",999,39.20459156782532,0.5,0.025507216374642365,0.17679558011049723,0.23410093216171318
9477,21442,35,Huskies,Huskies_F5,Huskies_D3,2H,108.05468299999984,Simple pass,62,36,52.0,68.0,F,14,3,"(3, 14)",1,D,"('F', 'D')",655,33.52610922848042,0.5,0.02982749931359468,0.0,0.1766091664378649
9478,21443,35,Huskies,Huskies_D3,Huskies_D8,2H,112.31182900000022,Simple pass,52,68,58.0,77.0,D,3,8,"(8, 3)",42,D,"('D', 'D')",1478,10.816653826391969,1.0,0.09245003270420485,0.2265193370165746,0.4396564565735931
9479,21444,35,Huskies,Huskies_D8,Huskies_M12,2H,114.32101700000021,Simple pass,58,77,72.0,91.0,D,8,20,"(20, 8)",10,M,"('D', 'M')",1520,19.79898987322333,0.75,0.050507627227610534,0.049723756906077346,0.283410461377896
9480,21457,35,Huskies,Huskies_D1,Huskies_M1,2H,279.73642199999995,Head pass,35,21,59.0,25.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,24.331050121192877,0.75,0.04109974682633932,0.5027624309392266,0.43128739258852195
9481,21459,35,Huskies,Huskies_F2,Huskies_D3,2H,290.30171599999994,Simple pass,57,30,38.0,48.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,26.1725046566048,0.5,0.03820803599504351,0.30386740331491713,0.2806918131033202
9482,21460,35,Huskies,Huskies_D3,Huskies_M12,2H,291.5466110000002,Simple pass,38,48,53.0,67.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,24.20743687382041,0.75,0.04130961923860138,0.04419889502762431,0.27850283808874193
9483,21461,35,Huskies,Huskies_M12,Huskies_F6,2H,300.995218,Cross,80,85,93.0,29.0,M,20,15,"(15, 20)",4,F,"('M', 'F')",849,57.48912940721924,0.25,0.017394592861488423,0.016574585635359115,0.09465639283228251
9484,21469,35,Huskies,Huskies_D3,Huskies_G1,2H,535.0514589999998,Simple pass,26,12,1.0,31.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,31.400636936215164,0.5,0.0318464877649241,0.6574585635359116,0.39643501710027856
9485,21470,35,Huskies,Huskies_G1,Huskies_D3,2H,538.6448350000002,Simple pass,1,31,26.0,2.0,G,16,3,"(3, 16)",49,D,"('G', 'D')",257,38.28837943815329,0.5,0.02611758488277851,0.26519337016574585,0.26377031834950815
9486,21472,35,Huskies,Huskies_F6,Huskies_D4,2H,551.0320029999998,Simple pass,68,6,69.0,4.0,F,15,4,"(4, 15)",7,D,"('F', 'D')",655,2.23606797749979,0.5,0.4472135954999579,0.03314917127071823,0.32678758892355864
9487,21473,35,Huskies,Huskies_D4,Huskies_M4,2H,551.7559419999999,Simple pass,69,4,67.0,16.0,D,4,24,"(24, 4)",33,M,"('D', 'M')",1520,12.165525060596439,0.75,0.08219949365267865,0.17679558011049723,0.336331691254392
9488,21474,35,Huskies,Huskies_M4,Huskies_F2,2H,553.2800670000001,Simple pass,67,16,72.0,32.0,M,24,11,"(11, 24)",50,F,"('M', 'F')",849,16.76305461424021,0.25,0.05965499862718936,0.27071823204419887,0.1934577435571294
9489,21482,35,Huskies,Huskies_D4,Huskies_M1,2H,672.9399920000002,Simple pass,22,27,34.0,26.0,D,4,17,"(17, 4)",62,M,"('D', 'M')",1520,12.041594578792296,0.75,0.08304547985373997,0.3370165745856354,0.3900206848131251
9490,21483,35,Huskies,Huskies_F5,Huskies_F6,2H,680.905597,Simple pass,70,20,69.0,28.0,F,14,15,"(15, 14)",17,F,"('F', 'F')",299,8.06225774829855,1.0,0.12403473458920847,0.08839779005524862,0.40414417488148563
9491,21487,35,Huskies,Huskies_F2,Huskies_D1,2H,708.9003269999997,Simple pass,30,51,21.0,35.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,18.35755975068582,0.5,0.05447347107028433,0.2983425414364641,0.2842720041689161
