,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
9367,9367,21282,35,Huskies,Huskies_D3,Huskies_G1,1H,1531.545818,Simple pass,13,89,4.0,44.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,45.89117562233506,0.5,0.02179068168202045,0.6574585635359116,0.3989407062980976
9368,9368,21283,35,Huskies,Huskies_G1,Huskies_D1,1H,1535.635152,Simple pass,4,44,24.0,28.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,25.612496949731394,0.5,0.03904344047215152,0.4143646408839779,0.3176955831493369
9369,9369,21284,35,Huskies,Huskies_D1,Huskies_F2,1H,1542.83048,Simple pass,35,25,37.0,11.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,14.142135623730953,0.5,0.07071067811865475,0.26519337016574585,0.27734955359193797
9370,9370,21285,35,Huskies,Huskies_F2,Huskies_M3,1H,1547.989928,Simple pass,39,33,33.0,49.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,17.08800749063506,0.75,0.05852057359806528,0.3149171270718232,0.3818150480912916
9371,9371,21286,35,Huskies,Huskies_M3,Huskies_D8,1H,1549.995052,High pass,33,49,69.0,94.0,M,23,8,"(8, 23)",22,D,"('M', 'D')",1668,57.62811813689564,0.25,0.01735264020984512,0.1160220994475138,0.14088876627181385
9372,9372,21289,35,Huskies,Huskies_M1,Huskies_D1,1H,1571.418002,Simple pass,56,51,41.0,64.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,19.849433241279208,0.25,0.05037927218598784,0.4640883977900552,0.2570323265472936
9373,9373,21290,35,Huskies,Huskies_D1,Huskies_M3,1H,1572.98219,Simple pass,41,64,48.0,55.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,11.401754250991381,0.75,0.08770580193070293,0.27624309392265195,0.36284898704161533
9374,9374,21291,35,Huskies,Huskies_M3,Huskies_M1,1H,1574.8403779999999,Simple pass,48,55,47.0,49.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,6.0827625302982185,1.0,0.1643989873053573,0.9226519337016574,0.6635668458030811
9375,9375,21292,35,Huskies,Huskies_M1,Huskies_D1,1H,1577.418732,Simple pass,47,49,38.0,47.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,9.219544457292887,0.25,0.10846522890932808,0.4640883977900552,0.2570323265472936
9376,9376,21293,35,Huskies,Huskies_D1,Huskies_D3,1H,1579.106982,Simple pass,38,47,35.0,72.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,25.179356624028344,1.0,0.03971507353947688,0.574585635359116,0.5362095369398633
9377,9377,21294,35,Huskies,Huskies_D3,Huskies_F2,1H,1581.8920859999994,Simple pass,35,72,64.0,85.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,31.780497164141412,0.5,0.03146583877637763,0.2707182320441989,0.27656745037686664
9378,9378,21295,35,Huskies,Huskies_M3,Huskies_F6,1H,1589.1785849999999,Simple pass,64,73,65.0,81.0,M,23,15,"(15, 23)",16,F,"('M', 'F')",849,8.06225774829855,0.25,0.12403473458920848,0.08287292817679558,0.13746727475896922
9379,9379,21296,35,Huskies,Huskies_F6,Huskies_F5,1H,1590.19371,Smart pass,65,81,88.0,74.0,F,15,14,"(14, 15)",18,F,"('F', 'F')",299,24.041630560342607,1.0,0.04159451654038515,0.09392265193370164,0.38901723758218737
9380,9380,21297,35,Huskies,Huskies_F2,Huskies_D3,1H,1614.109931,Simple pass,68,96,58.0,86.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,14.142135623730953,0.5,0.07071067811865475,0.30386740331491713,0.28447340032405305
9381,9381,21298,35,Huskies,Huskies_D3,Huskies_D1,1H,1616.4150140000006,Simple pass,58,86,54.0,45.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,41.19465984809196,1.0,0.02427499107135649,0.5359116022099447,0.5226345059536361
9382,9382,21299,35,Huskies,Huskies_D1,Huskies_D4,1H,1619.660181,Simple pass,54,45,64.0,5.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,41.23105625617661,1.0,0.024253562503633298,0.3977900552486188,0.4789978055266071
9383,9383,21303,35,Huskies,Huskies_G1,Huskies_M3,1H,1639.902486,Hand pass,12,51,29.0,39.0,G,16,23,"(23, 16)",19,M,"('G', 'M')",81,20.808652046684813,0.25,0.04805693313322127,0.09944751381215468,0.13051924786578684
9384,9384,21304,35,Huskies,Huskies_M3,Huskies_F2,1H,1640.732167,Simple pass,29,39,41.0,64.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,27.73084924772409,0.25,0.03606092229873095,0.3425414364640884,0.22392192093033542
9385,9385,21305,35,Huskies,Huskies_F2,Huskies_D8,1H,1643.827354,Simple pass,41,64,71.0,94.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,42.42640687119285,0.5,0.023570226039551584,0.22099447513812154,0.2532096952537275
9386,9386,21306,35,Huskies,Huskies_D8,Huskies_F5,1H,1648.57852,Simple pass,71,94,74.0,74.0,D,8,14,"(14, 8)",18,F,"('D', 'F')",999,20.223748416156685,0.5,0.04944681764341488,0.09392265193370164,0.21191350469918027
9387,9387,21307,35,Huskies,Huskies_M1,Huskies_D3,1H,1662.5897029999999,Simple pass,47,68,35.0,82.0,M,17,3,"(3, 17)",60,D,"('M', 'D')",1668,18.439088914585774,0.25,0.05423261445466404,0.3259668508287293,0.21794779593852845
9388,9388,21308,35,Huskies,Huskies_D3,Huskies_M1,1H,1664.578891,Simple pass,35,82,51.0,51.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,34.88552708502482,0.75,0.02866518248564076,0.2541436464088398,0.35658206069012455
9389,9389,21309,35,Huskies,Huskies_M1,Huskies_M12,1H,1667.604058,Simple pass,51,51,59.0,10.0,M,17,20,"(20, 17)",20,M,"('M', 'M')",1301,41.77319714841085,1.0,0.023938794927456077,0.10497237569060773,0.3865336510299146
9390,9390,21319,35,Huskies,Huskies_G1,Huskies_F6,1H,1759.0487670000002,Hand pass,9,75,42.0,94.0,G,16,15,"(15, 16)",6,F,"('G', 'F')",133,38.078865529319536,0.125,0.02626128657194451,0.027624309392265192,0.05862461094836446
9391,9391,21320,35,Huskies,Huskies_F6,Huskies_F2,1H,1763.523975,Simple pass,42,94,39.0,66.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,28.16025568065745,1.0,0.03551104121142175,0.1160220994475138,0.39970743763778366
9392,9392,21321,35,Huskies,Huskies_F2,Huskies_M3,1H,1767.095163,Simple pass,39,66,38.0,59.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,7.071067811865476,0.75,0.1414213562373095,0.3149171270718232,0.3818150480912916
9393,9393,21322,35,Huskies,Huskies_M3,Huskies_D4,1H,1771.9655989999999,Simple pass,35,30,38.0,5.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,25.179356624028344,0.25,0.03971507353947688,0.4806629834254144,0.26096623684127224
9394,9394,21328,35,Huskies,Huskies_D3,Huskies_F2,1H,1854.203837,Simple pass,58,80,63.0,62.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,18.681541692269406,0.5,0.05352877275721892,0.2707182320441989,0.27656745037686664
9395,9395,21329,35,Huskies,Huskies_F2,Huskies_D3,1H,1855.8700039999999,Simple pass,63,62,58.0,77.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,15.811388300841895,0.5,0.06324555320336757,0.30386740331491713,0.28447340032405305
9396,9396,21330,35,Huskies,Huskies_D3,Huskies_F2,1H,1858.3851710000001,Simple pass,58,77,55.0,70.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,7.6157731058639095,0.5,0.13130643285972254,0.2707182320441989,0.27656745037686664
9397,9397,21331,35,Huskies,Huskies_F2,Huskies_D3,1H,1859.7893589999999,Simple pass,55,70,43.0,81.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,16.278820596099706,0.5,0.061429511683395124,0.30386740331491713,0.28447340032405305
9398,9398,21332,35,Huskies,Huskies_D3,Huskies_F2,1H,1862.8585649999998,Simple pass,43,81,47.0,68.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,13.601470508735444,0.5,0.07352146220938077,0.2707182320441989,0.27656745037686664
9399,9399,21333,35,Huskies,Huskies_F2,Huskies_M1,1H,1865.872648,Simple pass,47,68,55.0,35.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,33.955853692699286,0.75,0.029450003202688018,0.6408839779005525,0.4924720117516282
9400,9400,21334,35,Huskies,Huskies_D3,Huskies_M12,1H,1896.3890350000001,Head pass,33,20,61.0,0.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,34.40930106817051,0.75,0.029061909685954818,0.044198895027624314,0.27385376391117533
9401,9401,21335,35,Huskies,Huskies_M12,Huskies_D1,1H,1898.8426359999999,Simple pass,61,0,23.0,12.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,39.849717690342544,0.25,0.02509428066142478,0.016574585635359115,0.10397722164787791
9402,9402,21336,35,Huskies,Huskies_D1,Huskies_G1,1H,1901.6828030000001,Simple pass,23,12,8.0,12.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,15.0,0.5,0.06666666666666668,0.5856353591160219,0.37584980839817717
9403,9403,21337,35,Huskies,Huskies_G1,Huskies_M3,1H,1909.828991,Simple pass,8,12,24.0,44.0,G,16,23,"(23, 16)",19,M,"('G', 'M')",81,35.77708763999664,0.25,0.02795084971874737,0.09944751381215468,0.13051924786578684
9404,9404,21338,35,Huskies,Huskies_M3,Huskies_F6,1H,1917.486175,Simple pass,52,73,63.0,75.0,M,23,15,"(15, 23)",16,F,"('M', 'F')",849,11.180339887498945,0.25,0.08944271909999159,0.08287292817679558,0.13746727475896922
9405,9405,21339,35,Huskies,Huskies_F6,Huskies_D8,1H,1919.492029,Simple pass,63,75,82.0,92.0,F,15,8,"(8, 15)",37,D,"('F', 'D')",655,25.495097567963924,0.5,0.039223227027636816,0.19889502762430936,0.2690580955375923
9406,9406,21340,35,Huskies,Huskies_F6,Huskies_F2,1H,1951.8591940000001,Simple pass,80,79,89.0,99.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,21.93171219946131,1.0,0.045596075258755316,0.1160220994475138,0.39970743763778366
9407,9407,21341,35,Huskies,Huskies_F2,Huskies_F6,1H,1953.821382,Simple pass,89,99,80.0,89.0,F,11,15,"(15, 11)",23,F,"('F', 'F')",299,13.45362404707371,1.0,0.07432941462471664,0.12154696132596685,0.3879652358482488
9408,9408,21342,35,Huskies,Huskies_M1,Huskies_D4,1H,2038.174211,Simple pass,71,72,64.0,52.0,M,17,4,"(4, 17)",79,D,"('M', 'D')",1668,21.18962010041709,0.25,0.047192917818300865,0.4309392265193371,0.25123501799585946
9409,9409,21343,35,Huskies,Huskies_D4,Huskies_F2,1H,2040.467399,Simple pass,64,52,76.0,17.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,37.0,0.5,0.027027027027027032,0.35911602209944754,0.3065307847741414
9410,9410,21344,35,Huskies,Huskies_F2,Huskies_D1,1H,2041.665691,Cross,76,17,89.0,60.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,44.922154890432395,0.5,0.02226073086740952,0.2983425414364641,0.28161011750873505
9411,9411,21346,35,Huskies,Huskies_M1,Huskies_F6,1H,2094.7237210000008,Simple pass,41,76,49.0,99.0,M,17,15,"(15, 17)",31,F,"('M', 'F')",849,24.35159132377184,0.25,0.04106507811765909,0.16574585635359115,0.1581877726478317
9412,9412,21351,35,Huskies,Huskies_F5,Huskies_F6,1H,2172.6863940000007,Simple pass,68,78,79.0,77.0,F,14,15,"(15, 14)",17,F,"('F', 'F')",299,11.04536101718726,1.0,0.09053574604251853,0.08839779005524863,0.4146416383917756
9413,9413,21352,35,Huskies,Huskies_F6,Huskies_F5,1H,2173.562582,Simple pass,79,77,80.0,89.0,F,15,14,"(14, 15)",18,F,"('F', 'F')",299,12.041594578792296,1.0,0.08304547985373997,0.09392265193370164,0.38901723758218737
9414,9414,21353,35,Huskies,Huskies_D1,Huskies_D4,1H,2180.984205,Head pass,48,70,58.0,38.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,33.52610922848042,1.0,0.029827499313594682,0.3977900552486188,0.4789978055266071
9415,9415,21354,35,Huskies,Huskies_D4,Huskies_D8,1H,2183.649557,High pass,58,38,89.0,88.0,D,4,8,"(8, 4)",2,D,"('D', 'D')",1478,58.830264320330905,1.0,0.01699805383424759,0.0055248618784530384,0.34667255034702615
9416,9416,21355,35,Huskies,Huskies_M1,Huskies_G1,1H,2226.3534050000007,Simple pass,36,10,10.0,33.0,M,17,16,"(16, 17)",20,G,"('M', 'G')",45,34.713109915419565,0.75,0.02880756009578387,0.10497237569060773,0.29652842075453717
9417,9417,21356,35,Huskies,Huskies_G1,Huskies_F2,1H,2236.454968,Hand pass,14,62,37.0,80.0,G,16,11,"(11, 16)",22,F,"('G', 'F')",133,29.206163733020468,0.125,0.034239347869895034,0.1160220994475138,0.08906662929292102
9418,9418,21363,35,Huskies,Huskies_F2,Huskies_M3,1H,2309.896338,Simple pass,27,42,29.0,58.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,16.1245154965971,0.75,0.06201736729460424,0.3149171270718232,0.3818150480912916
9419,9419,21364,35,Huskies,Huskies_F6,Huskies_M1,1H,2315.895603,Simple pass,39,66,58.0,71.0,F,15,17,"(17, 15)",19,M,"('F', 'M')",699,19.6468827043885,0.75,0.05089865985592877,0.09944751381215468,0.30353213480265273
9420,9420,21366,35,Huskies,Huskies_D1,Huskies_D4,1H,2327.295411,Head pass,24,31,32.0,10.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,22.47220505424423,1.0,0.044499415948998484,0.3977900552486188,0.4789978055266071
9421,9421,21367,35,Huskies,Huskies_D4,Huskies_M12,1H,2331.948516,Simple pass,32,10,66.0,17.0,D,4,20,"(20, 4)",19,M,"('D', 'M')",1520,34.713109915419565,0.75,0.02880756009578387,0.09944751381215468,0.3177086390275985
9422,9422,21368,35,Huskies,Huskies_M12,Huskies_D4,1H,2335.354704,Simple pass,66,17,59.0,11.0,M,20,4,"(4, 20)",24,D,"('M', 'D')",1668,9.219544457292887,0.25,0.10846522890932808,0.1270718232044199,0.17025289251436773
9423,9423,21369,35,Huskies,Huskies_F2,Huskies_D3,1H,2341.048225,Simple pass,43,20,56.0,67.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,48.76474136094644,0.5,0.02050661957987655,0.30386740331491713,0.28447340032405305
9424,9424,21370,35,Huskies,Huskies_D3,Huskies_F6,1H,2344.785413,Simple pass,56,67,74.0,91.0,D,3,15,"(15, 3)",21,F,"('D', 'F')",999,30.0,0.5,0.03333333333333333,0.11049723756906077,0.21691485138504404
9425,9425,21371,35,Huskies,Huskies_F6,Huskies_F2,1H,2350.820245,Simple pass,72,61,72.0,31.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,30.0,1.0,0.03333333333333333,0.1160220994475138,0.39970743763778366
9426,9426,21372,35,Huskies,Huskies_F2,Huskies_M12,1H,2352.867433,Simple pass,72,31,85.0,14.0,F,11,20,"(20, 11)",18,M,"('F', 'M')",699,21.40093455903269,0.75,0.046726931351599776,0.09392265193370164,0.29612930795009995
9427,9427,21373,35,Huskies,Huskies_D3,Huskies_D1,1H,2380.473348,Simple pass,52,90,44.0,47.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,43.73785545725808,1.0,0.022863489522874057,0.5359116022099447,0.5226345059536361
9428,9428,21374,35,Huskies,Huskies_D1,Huskies_F2,1H,2383.532515,Simple pass,44,47,57.0,29.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,22.203603311174522,0.5,0.045037734911104486,0.26519337016574585,0.27734955359193797
9429,9429,21375,35,Huskies,Huskies_F2,Huskies_D4,1H,2386.047723,Simple pass,57,29,63.0,10.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,19.924858845171283,0.5,0.05018856132284956,0.34806629834254144,0.29964145334086
9430,9430,21376,35,Huskies,Huskies_D4,Huskies_M12,1H,2389.710869,Simple pass,63,10,65.0,10.0,D,4,20,"(20, 4)",19,M,"('D', 'M')",1520,2.0,0.75,0.5,0.09944751381215468,0.3177086390275985
9431,9431,21377,35,Huskies,Huskies_M3,Huskies_F6,1H,2445.460114,Simple pass,77,90,70.0,82.0,M,23,15,"(15, 23)",16,F,"('M', 'F')",849,10.63014581273465,0.25,0.09407208683835973,0.08287292817679558,0.13746727475896922
9432,9432,21378,35,Huskies,Huskies_F6,Huskies_M3,1H,2447.927546,Simple pass,70,82,74.0,92.0,F,15,23,"(23, 15)",10,M,"('F', 'M')",699,10.77032961426901,0.75,0.09284766908852593,0.04972375690607735,0.29044965189158833
9433,9433,21379,35,Huskies,Huskies_M3,Huskies_M1,1H,2452.741047,Simple pass,74,92,62.0,72.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,23.323807579381203,1.0,0.042874646285627205,0.9226519337016574,0.6635668458030811
9434,9434,21380,35,Huskies,Huskies_M1,Huskies_F2,1H,2454.9862350000008,Simple pass,62,72,50.0,48.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,26.83281572999748,0.25,0.037267799624996496,1.0,0.44556275513321686
9435,9435,21381,35,Huskies,Huskies_F2,Huskies_D3,1H,2457.457423,Simple pass,50,48,46.0,58.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,10.77032961426901,0.5,0.09284766908852593,0.30386740331491713,0.28447340032405305
9436,9436,21382,35,Huskies,Huskies_D3,Huskies_M12,1H,2459.042611,High pass,46,58,84.0,35.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,44.41846462902562,0.75,0.022513159974164018,0.044198895027624314,0.27385376391117533
9437,9437,21383,35,Huskies,Huskies_M12,Huskies_D1,1H,2472.994331,Simple pass,62,11,41.0,23.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,24.186773244895647,0.25,0.04134491152973616,0.016574585635359115,0.10397722164787791
9438,9438,21384,35,Huskies,Huskies_D1,Huskies_D3,1H,2476.509539,Simple pass,41,23,44.0,52.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,29.154759474226502,1.0,0.03429971702850177,0.574585635359116,0.5362095369398633
9439,9439,21385,35,Huskies,Huskies_D3,Huskies_M1,1H,2479.709371,Simple pass,44,52,47.0,71.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,19.235384061671343,0.75,0.05198752449100364,0.2541436464088398,0.35658206069012455
9440,9440,21386,35,Huskies,Huskies_M1,Huskies_D8,1H,2482.086496,Simple pass,47,71,43.0,84.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,13.601470508735444,0.25,0.07352146220938077,0.24861878453038674,0.1938800572810657
9441,9441,21387,35,Huskies,Huskies_D8,Huskies_F5,1H,2485.020056,High pass,43,84,82.0,62.0,D,8,14,"(14, 8)",18,F,"('D', 'F')",999,44.77722635447622,0.5,0.02233278122417767,0.09392265193370164,0.21191350469918027
9442,9442,21392,35,Huskies,Huskies_D3,Huskies_M3,1H,2499.4052030000007,Simple pass,43,78,55.0,67.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,16.278820596099706,0.75,0.061429511683395124,0.29281767955801097,0.3746212929952345
9443,9443,21393,35,Huskies,Huskies_M3,Huskies_F2,1H,2500.385516,Simple pass,55,67,62.0,68.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,7.071067811865476,0.25,0.1414213562373095,0.3425414364640884,0.22392192093033542
9444,9444,21394,35,Huskies,Huskies_F2,Huskies_M3,1H,2500.816704,Simple pass,62,68,58.0,78.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,10.77032961426901,0.75,0.09284766908852593,0.3149171270718232,0.3818150480912916
9445,9445,21396,35,Huskies,Huskies_M3,Huskies_F2,1H,2513.320493,Simple pass,30,46,40.0,69.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,25.079872407968914,0.25,0.039872611141445,0.3425414364640884,0.22392192093033542
9446,9446,21397,35,Huskies,Huskies_M1,Huskies_D8,1H,2526.545778,Simple pass,84,94,78.0,80.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,15.231546211727816,0.25,0.06565321642986127,0.24861878453038674,0.1938800572810657
9447,9447,21398,35,Huskies,Huskies_D8,Huskies_M1,1H,2529.546339,Simple pass,78,80,87.0,95.0,D,8,17,"(17, 8)",22,M,"('D', 'M')",1520,17.4928556845359,0.75,0.05716619504750295,0.1160220994475138,0.3132819218970083
9448,9448,21399,35,Huskies,Huskies_D4,Huskies_M3,1H,2536.5288370000007,Simple pass,74,47,69.0,50.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,5.830951894845301,0.75,0.17149858514250882,0.3425414364640884,0.38599674411561935
9449,9449,21400,35,Huskies,Huskies_M3,Huskies_D3,1H,2539.102025,Simple pass,69,50,62.0,77.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,27.892651361962706,0.25,0.03585173696910374,0.30386740331491713,0.2030083936968661
9450,9450,21401,35,Huskies,Huskies_D3,Huskies_M1,1H,2541.414213,Simple pass,62,77,70.0,91.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,16.1245154965971,0.75,0.06201736729460424,0.2541436464088398,0.35658206069012455
9451,9451,21402,35,Huskies,Huskies_M1,Huskies_D3,1H,2546.512833,Simple pass,70,91,62.0,91.0,M,17,3,"(3, 17)",60,D,"('M', 'D')",1668,8.0,0.25,0.125,0.3259668508287293,0.21794779593852845
9452,9452,21403,35,Huskies,Huskies_D3,Huskies_M1,1H,2551.319586,Simple pass,62,91,67.0,98.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,8.602325267042627,0.75,0.11624763874381927,0.2541436464088398,0.35658206069012455
9453,9453,21404,35,Huskies,Huskies_M1,Huskies_F2,1H,2554.031916,Simple pass,67,98,57.0,71.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,28.79236009777593,0.25,0.034731435582359395,1.0,0.44556275513321686
9454,9454,21405,35,Huskies,Huskies_F2,Huskies_M3,1H,2556.2420230000002,Simple pass,57,71,63.0,69.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,6.324555320336759,0.75,0.15811388300841894,0.3149171270718232,0.3818150480912916
9455,9455,21406,35,Huskies,Huskies_M3,Huskies_M12,1H,2557.5691269999998,High pass,63,69,87.0,93.0,M,23,20,"(20, 23)",28,M,"('M', 'M')",1301,33.94112549695428,1.0,0.02946278254943948,0.14917127071823205,0.40622381539018987
9456,9456,21417,35,Huskies,Huskies_D1,Huskies_G1,1H,2672.866984,Head pass,29,61,8.0,64.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,21.213203435596427,0.5,0.04714045207910317,0.5856353591160219,0.37584980839817717
9457,9457,21418,35,Huskies,Huskies_G1,Huskies_D1,1H,2677.3779219999997,Hand pass,8,64,29.0,39.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,32.64965543462902,0.5,0.03062819459158444,0.4143646408839779,0.3176955831493369
9458,9458,21419,35,Huskies,Huskies_D1,Huskies_M3,1H,2683.02713,Simple pass,29,39,36.0,18.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,22.13594362117865,0.75,0.045175395145262566,0.27624309392265195,0.36284898704161533
9459,9459,21420,35,Huskies,Huskies_M3,Huskies_F5,1H,2690.181192,Simple pass,65,18,70.0,38.0,M,23,14,"(14, 23)",12,F,"('M', 'F')",849,20.615528128088304,0.25,0.0485071250072666,0.06077348066298342,0.12211052097387941
9460,9460,21421,35,Huskies,Huskies_F2,Huskies_F6,1H,2698.03811,Simple pass,70,63,86.0,69.0,F,11,15,"(15, 11)",23,F,"('F', 'F')",299,17.08800749063506,1.0,0.05852057359806528,0.12154696132596685,0.3879652358482488
9461,9461,21422,35,Huskies,Huskies_M12,Huskies_D1,2H,1.5897899999999936,Simple pass,48,48,34.0,37.0,M,20,0,"(0, 20)",4,D,"('M', 'D')",1668,17.804493814764854,0.25,0.05616559563017304,0.016574585635359115,0.10397722164787791
9462,9462,21423,35,Huskies,Huskies_D1,Huskies_F5,2H,4.532978000000185,High pass,34,37,82.0,15.0,D,0,14,"(14, 0)",19,F,"('D', 'F')",999,52.80151512977634,0.5,0.018938850476964256,0.09944751381215468,0.2093947086463648
9463,9463,21424,35,Huskies,Huskies_D1,Huskies_D8,2H,17.158268000000135,Simple pass,26,34,28.0,66.0,D,0,8,"(8, 0)",23,D,"('D', 'D')",1478,32.062439083762804,1.0,0.03118914307759027,0.12154696132596685,0.38841707738975945
9464,9464,21425,35,Huskies,Huskies_D8,Huskies_G1,2H,22.619726999999784,Simple pass,28,66,9.0,49.0,D,8,16,"(16, 8)",14,G,"('D', 'G')",443,25.495097567963924,0.5,0.039223227027636816,0.0718232044198895,0.20260086654674853
9465,9465,21426,35,Huskies,Huskies_G1,Huskies_D1,2H,24.99083100000007,Simple pass,9,49,23.0,17.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,34.928498393145965,0.5,0.028629916715693413,0.4143646408839779,0.3176955831493369
9466,9466,21427,35,Huskies,Huskies_D1,Huskies_D4,2H,27.40203900000006,Simple pass,23,17,34.0,3.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,17.804493814764854,1.0,0.05616559563017304,0.3977900552486188,0.4789978055266071
9467,9467,21428,35,Huskies,Huskies_D4,Huskies_F5,2H,33.336327999999874,Simple pass,61,8,66.0,17.0,D,4,14,"(14, 4)",33,F,"('D', 'F')",999,10.295630140987,0.5,0.0971285862357264,0.17679558011049726,0.23970367268624126
9468,9468,21432,35,Huskies,Huskies_F2,Huskies_D1,2H,62.16265800000019,Simple pass,55,25,38.0,30.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,17.720045146669353,0.5,0.056433264798310026,0.2983425414364641,0.28161011750873505
9469,9469,21433,35,Huskies,Huskies_D1,Huskies_M3,2H,63.20403399999986,Simple pass,38,30,43.0,39.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,10.295630140987,0.75,0.0971285862357264,0.27624309392265195,0.36284898704161533
9470,9470,21434,35,Huskies,Huskies_M3,Huskies_D8,2H,65.80497100000002,Simple pass,43,39,35.0,80.0,M,23,8,"(8, 23)",22,D,"('M', 'D')",1668,41.77319714841085,0.25,0.023938794927456077,0.1160220994475138,0.14088876627181385
9471,9471,21435,35,Huskies,Huskies_D8,Huskies_M12,2H,68.73205400000006,Simple pass,35,80,57.0,93.0,D,8,20,"(20, 8)",10,M,"('D', 'M')",1520,25.553864678361283,0.75,0.03913302400974161,0.04972375690607735,0.2893057116172229
9472,9472,21436,35,Huskies,Huskies_M12,Huskies_D8,2H,70.69270000000007,Simple pass,57,93,39.0,93.0,M,20,8,"(8, 20)",2,D,"('M', 'D')",1668,18.0,0.25,0.05555555555555555,0.0055248618784530384,0.10044436693519873
9473,9473,21438,35,Huskies,Huskies_D8,Huskies_D3,2H,92.34949300000015,Simple pass,57,93,35.0,87.0,D,8,3,"(3, 8)",42,D,"('D', 'D')",1478,22.803508501982762,1.0,0.043852900965351466,0.2265193370165746,0.4289558726892785
